page_id,url,title,page_type,category,avg_views,avg_edits,words,creation_year,description
2095134,en.wikipedia.org/wiki/Oligodynamic_effect,Oligodynamic_effect,other,STEM,16809,2,1111,2005,toxic effect of metal ions on living cells
60969825,en.wikipedia.org/wiki/MasterChef_(U.S._season_8),MasterChef_(U.S._season_8),other,"arts, culture and entertainment",45623,0,123,2019,
54478827,en.wikipedia.org/wiki/UFC_Fight_Night:_Rockhold_vs._Branch,UFC_Fight_Night:_Rockhold_vs._Branch,biography,sport,21870,3,329,2017,UFC mixed martial arts event in 2017
55337729,en.wikipedia.org/wiki/Revelation_12_Sign,Revelation_12_Sign,other,"arts, culture and entertainment",16411,0,1247,2017,
27790,en.wikipedia.org/wiki/Schizophrenia,Schizophrenia,other,STEM,241999,28,10198,2001,psychotic disorder characterized by emotional responsiveness and disintegration of thought process
1480772,en.wikipedia.org/wiki/Gloria_E._Anzaldúa,Gloria_E._Anzaldúa,biography,"arts, culture and entertainment",13933,3,3095,2004,"Chicana cultural theory, feminist theory, and queer theory"
60968209,en.wikipedia.org/wiki/Dancing_with_the_Stars_(U.S._season_25),Dancing_with_the_Stars_(U.S._season_25),other,"arts, culture and entertainment",64620,0,835,2019,
54142990,en.wikipedia.org/wiki/UFC_216,UFC_216,biography,sport,46315,10,556,2017,UFC mixed martial arts event in 2017
7251223,en.wikipedia.org/wiki/Chronic_traumatic_encephalopathy,Chronic_traumatic_encephalopathy,other,STEM,125805,17,3328,2006,neurodegenerative disease caused by repeated head injuries
42101143,en.wikipedia.org/wiki/Doctor_Foster_(TV_series),Doctor_Foster_(TV_series),other,"arts, culture and entertainment",81718,6,1603,2014,British TV drama series
1875304,en.wikipedia.org/wiki/Don_Williams,Don_Williams,biography,"arts, culture and entertainment",30262,4,868,2005,American country singer
55021748,en.wikipedia.org/wiki/Look_What_You_Made_Me_Do,Look_What_You_Made_Me_Do,other,"arts, culture and entertainment",51308,51,4361,2017,2017 single by Taylor Swift
51242508,en.wikipedia.org/wiki/Finn_Wolfhard,Finn_Wolfhard,biography,"arts, culture and entertainment",192723,23,1316,2016,Canadian actor and musician
43569955,en.wikipedia.org/wiki/Nikko_Jenkins,Nikko_Jenkins,biography,other,56304,3,951,2014,American spree killer
51064049,en.wikipedia.org/wiki/Flatliners_(2017_film),Flatliners_(2017_film),other,"arts, culture and entertainment",68314,13,1398,2016,2017 film by Niels Arden Oplev
217686,en.wikipedia.org/wiki/Tommy_Morrison,Tommy_Morrison,biography,sport,81072,4,1840,2003,boxer (1969-2013)
55168487,en.wikipedia.org/wiki/American_Vandal,American_Vandal,other,"arts, culture and entertainment",84928,10,999,2017,mockumentary crime series by Netflix
1453397,en.wikipedia.org/wiki/Bobby_Heenan,Bobby_Heenan,biography,"arts, culture and entertainment",32631,12,3761,2005,"American professional wrestler, professional wrestling commentator and manager"
17188888,en.wikipedia.org/wiki/Bobby_Riggs,Bobby_Riggs,biography,sport,49249,3,2791,2004,American tennis player
54212879,en.wikipedia.org/wiki/Canelo_Álvarez_vs._Gennady_Golovkin,Canelo_Álvarez_vs._Gennady_Golovkin,biography,sport,30313,6,2107,2017,2017 boxing fight
202354,en.wikipedia.org/wiki/Vietnam,Vietnam,other,history and geography,288810,23,14259,2001,sovereign state in Southeast Asia
